timestamp,game_date,home_team,away_team,contract_name,market_ticker,market_title,champion_model,yes_team,no_team,kalshi_yes_price,kalshi_implied_probability,champion_fair_probability,fair_edge,tradable_edge,selected_team,selected_side_yes_or_no,selected_team_win_probability,selected_contract_price,selected_contract_implied_probability,edge_used_for_trade,confidence_label,suggested_side,paper_trade_flag,threshold_used,price_timestamp,game_start_time,minutes_before_tipoff,price_is_pregame,mapping_confidence,result_known,actual_winner,profit_loss_if_yes,profit_loss_if_no,profit_loss_per_contract,profit_loss_per_dollar_staked,selected_profit_loss,selected_win,trade_rank_by_time,paper_split
2026-05-18T00:26:49.970591+00:00,2025-10-22,NYK,CLE,KXNBAGAME-25OCT22CLENYK-NYK,KXNBAGAME-25OCT22CLENYK-NYK,Cleveland vs New York Winner?,team_plus_selected_player_random_forest,NYK,CLE,47.0,0.47,0.594188333449004,0.12418833344900404,0.12418833344900404,NYK,YES,0.594188333449004,47.0,0.47,0.12418833344900404,high,YES,True,0.07,2025-10-22T22:00:00+00:00,2025-10-22T23:00:00+00:00,60.0,True,high,True,NYK,1.1276595744680853,-1.0,0.53,1.1276595744680853,1.1276595744680853,True,12,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,NYK,CLE,KXNBAGAME-25OCT22CLENYK-NYK,KXNBAGAME-25OCT22CLENYK-NYK,Cleveland vs New York Winner?,team_plus_selected_player_random_forest,NYK,CLE,47.0,0.47,0.594188333449004,0.12418833344900404,0.12418833344900404,NYK,YES,0.594188333449004,47.0,0.47,0.12418833344900404,high,YES,True,0.1,2025-10-22T22:00:00+00:00,2025-10-22T23:00:00+00:00,60.0,True,high,True,NYK,1.1276595744680853,-1.0,0.53,1.1276595744680853,1.1276595744680853,True,13,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,ORL,MIA,KXNBAGAME-25OCT22MIAORL-ORL,KXNBAGAME-25OCT22MIAORL-ORL,Miami vs Orlando Winner?,team_plus_selected_player_random_forest,ORL,MIA,76.0,0.76,0.5687611177446369,-0.19123888225536312,0.1812388822553631,MIA,NO,0.4312388822553631,25.0,0.25,0.1812388822553631,high,NO,True,0.03,2025-10-22T22:00:00+00:00,2025-10-22T23:00:00+00:00,60.0,True,high,True,ORL,0.3157894736842105,-1.0,-0.25,-1.0,-1.0,False,14,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,ORL,MIA,KXNBAGAME-25OCT22MIAORL-ORL,KXNBAGAME-25OCT22MIAORL-ORL,Miami vs Orlando Winner?,team_plus_selected_player_random_forest,ORL,MIA,76.0,0.76,0.5687611177446369,-0.19123888225536312,0.1812388822553631,MIA,NO,0.4312388822553631,25.0,0.25,0.1812388822553631,high,NO,True,0.05,2025-10-22T22:00:00+00:00,2025-10-22T23:00:00+00:00,60.0,True,high,True,ORL,0.3157894736842105,-1.0,-0.25,-1.0,-1.0,False,15,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,ORL,MIA,KXNBAGAME-25OCT22MIAORL-ORL,KXNBAGAME-25OCT22MIAORL-ORL,Miami vs Orlando Winner?,team_plus_selected_player_random_forest,ORL,MIA,76.0,0.76,0.5687611177446369,-0.19123888225536312,0.1812388822553631,MIA,NO,0.4312388822553631,25.0,0.25,0.1812388822553631,high,NO,True,0.07,2025-10-22T22:00:00+00:00,2025-10-22T23:00:00+00:00,60.0,True,high,True,ORL,0.3157894736842105,-1.0,-0.25,-1.0,-1.0,False,16,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,ORL,MIA,KXNBAGAME-25OCT22MIAORL-ORL,KXNBAGAME-25OCT22MIAORL-ORL,Miami vs Orlando Winner?,team_plus_selected_player_random_forest,ORL,MIA,76.0,0.76,0.5687611177446369,-0.19123888225536312,0.1812388822553631,MIA,NO,0.4312388822553631,25.0,0.25,0.1812388822553631,high,NO,True,0.1,2025-10-22T22:00:00+00:00,2025-10-22T23:00:00+00:00,60.0,True,high,True,ORL,0.3157894736842105,-1.0,-0.25,-1.0,-1.0,False,17,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,BOS,PHI,KXNBAGAME-25OCT22PHIBOS-BOS,KXNBAGAME-25OCT22PHIBOS-BOS,Philadelphia vs Boston Winner?,team_plus_selected_player_random_forest,BOS,PHI,64.0,0.64,0.7194394012095304,0.07943940120953041,0.07943940120953041,BOS,YES,0.7194394012095304,64.0,0.64,0.07943940120953041,medium,YES,True,0.03,2025-10-22T22:30:00+00:00,2025-10-22T23:30:00+00:00,60.0,True,high,True,PHI,-1.0,1.7027027027027026,-0.64,-1.0,-1.0,False,18,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,BOS,PHI,KXNBAGAME-25OCT22PHIBOS-BOS,KXNBAGAME-25OCT22PHIBOS-BOS,Philadelphia vs Boston Winner?,team_plus_selected_player_random_forest,BOS,PHI,64.0,0.64,0.7194394012095304,0.07943940120953041,0.07943940120953041,BOS,YES,0.7194394012095304,64.0,0.64,0.07943940120953041,medium,YES,True,0.05,2025-10-22T22:30:00+00:00,2025-10-22T23:30:00+00:00,60.0,True,high,True,PHI,-1.0,1.7027027027027026,-0.64,-1.0,-1.0,False,19,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,BOS,PHI,KXNBAGAME-25OCT22PHIBOS-BOS,KXNBAGAME-25OCT22PHIBOS-BOS,Philadelphia vs Boston Winner?,team_plus_selected_player_random_forest,BOS,PHI,64.0,0.64,0.7194394012095304,0.07943940120953041,0.07943940120953041,BOS,YES,0.7194394012095304,64.0,0.64,0.07943940120953041,medium,YES,True,0.07,2025-10-22T22:30:00+00:00,2025-10-22T23:30:00+00:00,60.0,True,high,True,PHI,-1.0,1.7027027027027026,-0.64,-1.0,-1.0,False,20,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,CHI,DET,KXNBAGAME-25OCT22DETCHI-CHI,KXNBAGAME-25OCT22DETCHI-CHI,Detroit vs Chicago Winner?,team_plus_selected_player_random_forest,CHI,DET,41.0,0.41,0.6509367939523675,0.2409367939523675,0.2409367939523675,CHI,YES,0.6509367939523675,41.0,0.41,0.2409367939523675,low,YES,True,0.03,2025-10-22T23:00:00+00:00,2025-10-23T00:00:00+00:00,60.0,True,high,True,CHI,1.4390243902439028,-1.0,0.5900000000000001,1.4390243902439028,1.4390243902439028,True,21,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,CHI,DET,KXNBAGAME-25OCT22DETCHI-CHI,KXNBAGAME-25OCT22DETCHI-CHI,Detroit vs Chicago Winner?,team_plus_selected_player_random_forest,CHI,DET,41.0,0.41,0.6509367939523675,0.2409367939523675,0.2409367939523675,CHI,YES,0.6509367939523675,41.0,0.41,0.2409367939523675,low,YES,True,0.05,2025-10-22T23:00:00+00:00,2025-10-23T00:00:00+00:00,60.0,True,high,True,CHI,1.4390243902439028,-1.0,0.5900000000000001,1.4390243902439028,1.4390243902439028,True,22,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,CHI,DET,KXNBAGAME-25OCT22DETCHI-CHI,KXNBAGAME-25OCT22DETCHI-CHI,Detroit vs Chicago Winner?,team_plus_selected_player_random_forest,CHI,DET,41.0,0.41,0.6509367939523675,0.2409367939523675,0.2409367939523675,CHI,YES,0.6509367939523675,41.0,0.41,0.2409367939523675,low,YES,True,0.07,2025-10-22T23:00:00+00:00,2025-10-23T00:00:00+00:00,60.0,True,high,True,CHI,1.4390243902439028,-1.0,0.5900000000000001,1.4390243902439028,1.4390243902439028,True,23,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,CHI,DET,KXNBAGAME-25OCT22DETCHI-CHI,KXNBAGAME-25OCT22DETCHI-CHI,Detroit vs Chicago Winner?,team_plus_selected_player_random_forest,CHI,DET,41.0,0.41,0.6509367939523675,0.2409367939523675,0.2409367939523675,CHI,YES,0.6509367939523675,41.0,0.41,0.2409367939523675,low,YES,True,0.1,2025-10-22T23:00:00+00:00,2025-10-23T00:00:00+00:00,60.0,True,high,True,CHI,1.4390243902439028,-1.0,0.5900000000000001,1.4390243902439028,1.4390243902439028,True,24,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,MEM,NOP,KXNBAGAME-25OCT22NOPMEM-MEM,KXNBAGAME-25OCT22NOPMEM-MEM,New Orleans vs Memphis Winner?,team_plus_selected_player_random_forest,MEM,NOP,62.0,0.62,0.661836926172048,0.04183692617204804,0.04183692617204804,MEM,YES,0.661836926172048,62.0,0.62,0.04183692617204804,low,YES,True,0.03,2025-10-22T23:00:00+00:00,2025-10-23T00:00:00+00:00,60.0,True,high,True,MEM,0.6129032258064516,-1.0,0.38,0.6129032258064516,0.6129032258064516,True,25,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,ATL,TOR,KXNBAGAME-25OCT22TORATL-ATL,KXNBAGAME-25OCT22TORATL-ATL,Toronto vs Atlanta Winner?,team_plus_selected_player_random_forest,ATL,TOR,67.0,0.67,0.5865470473889535,-0.08345295261104657,0.07345295261104651,TOR,NO,0.41345295261104653,34.0,0.34,0.07345295261104651,medium,NO,True,0.03,2025-10-22T23:00:00+00:00,2025-10-22T23:30:00+00:00,30.0,True,high,True,TOR,-1.0,1.9411764705882348,0.6599999999999999,1.9411764705882348,1.9411764705882348,True,26,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,ATL,TOR,KXNBAGAME-25OCT22TORATL-ATL,KXNBAGAME-25OCT22TORATL-ATL,Toronto vs Atlanta Winner?,team_plus_selected_player_random_forest,ATL,TOR,67.0,0.67,0.5865470473889535,-0.08345295261104657,0.07345295261104651,TOR,NO,0.41345295261104653,34.0,0.34,0.07345295261104651,medium,NO,True,0.05,2025-10-22T23:00:00+00:00,2025-10-22T23:30:00+00:00,30.0,True,high,True,TOR,-1.0,1.9411764705882348,0.6599999999999999,1.9411764705882348,1.9411764705882348,True,27,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,ATL,TOR,KXNBAGAME-25OCT22TORATL-ATL,KXNBAGAME-25OCT22TORATL-ATL,Toronto vs Atlanta Winner?,team_plus_selected_player_random_forest,ATL,TOR,67.0,0.67,0.5865470473889535,-0.08345295261104657,0.07345295261104651,TOR,NO,0.41345295261104653,34.0,0.34,0.07345295261104651,medium,NO,True,0.07,2025-10-22T23:00:00+00:00,2025-10-22T23:30:00+00:00,30.0,True,high,True,TOR,-1.0,1.9411764705882348,0.6599999999999999,1.9411764705882348,1.9411764705882348,True,28,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,MIL,WAS,KXNBAGAME-25OCT22WASMIL-MIL,KXNBAGAME-25OCT22WASMIL-MIL,Washington vs Milwaukee Winner?,team_plus_selected_player_random_forest,MIL,WAS,81.0,0.81,0.7223506485676582,-0.08764935143234187,0.0776493514323418,WAS,NO,0.2776493514323418,20.0,0.2,0.0776493514323418,medium,NO,True,0.03,2025-10-22T23:00:00+00:00,2025-10-23T00:00:00+00:00,60.0,True,high,True,MIL,0.23456790123456783,-1.0,-0.2,-1.0,-1.0,False,29,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,MIL,WAS,KXNBAGAME-25OCT22WASMIL-MIL,KXNBAGAME-25OCT22WASMIL-MIL,Washington vs Milwaukee Winner?,team_plus_selected_player_random_forest,MIL,WAS,81.0,0.81,0.7223506485676582,-0.08764935143234187,0.0776493514323418,WAS,NO,0.2776493514323418,20.0,0.2,0.0776493514323418,medium,NO,True,0.05,2025-10-22T23:00:00+00:00,2025-10-23T00:00:00+00:00,60.0,True,high,True,MIL,0.23456790123456783,-1.0,-0.2,-1.0,-1.0,False,30,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,MIL,WAS,KXNBAGAME-25OCT22WASMIL-MIL,KXNBAGAME-25OCT22WASMIL-MIL,Washington vs Milwaukee Winner?,team_plus_selected_player_random_forest,MIL,WAS,81.0,0.81,0.7223506485676582,-0.08764935143234187,0.0776493514323418,WAS,NO,0.2776493514323418,20.0,0.2,0.0776493514323418,medium,NO,True,0.07,2025-10-22T23:00:00+00:00,2025-10-23T00:00:00+00:00,60.0,True,high,True,MIL,0.23456790123456783,-1.0,-0.2,-1.0,-1.0,False,31,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,UTA,LAC,KXNBAGAME-25OCT22LACUTA-UTA,KXNBAGAME-25OCT22LACUTA-UTA,Los Angeles C vs Utah Winner?,team_plus_selected_player_random_forest,UTA,LAC,21.0,0.21,0.4222186787947725,0.2122186787947725,0.2122186787947725,UTA,YES,0.4222186787947725,21.0,0.21,0.2122186787947725,high,YES,True,0.03,2025-10-23T00:30:00+00:00,2025-10-23T01:00:00+00:00,30.0,True,high,True,UTA,3.7619047619047623,-1.0,0.79,3.7619047619047623,3.7619047619047623,True,32,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,UTA,LAC,KXNBAGAME-25OCT22LACUTA-UTA,KXNBAGAME-25OCT22LACUTA-UTA,Los Angeles C vs Utah Winner?,team_plus_selected_player_random_forest,UTA,LAC,21.0,0.21,0.4222186787947725,0.2122186787947725,0.2122186787947725,UTA,YES,0.4222186787947725,21.0,0.21,0.2122186787947725,high,YES,True,0.05,2025-10-23T00:30:00+00:00,2025-10-23T01:00:00+00:00,30.0,True,high,True,UTA,3.7619047619047623,-1.0,0.79,3.7619047619047623,3.7619047619047623,True,33,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,UTA,LAC,KXNBAGAME-25OCT22LACUTA-UTA,KXNBAGAME-25OCT22LACUTA-UTA,Los Angeles C vs Utah Winner?,team_plus_selected_player_random_forest,UTA,LAC,21.0,0.21,0.4222186787947725,0.2122186787947725,0.2122186787947725,UTA,YES,0.4222186787947725,21.0,0.21,0.2122186787947725,high,YES,True,0.07,2025-10-23T00:30:00+00:00,2025-10-23T01:00:00+00:00,30.0,True,high,True,UTA,3.7619047619047623,-1.0,0.79,3.7619047619047623,3.7619047619047623,True,34,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,UTA,LAC,KXNBAGAME-25OCT22LACUTA-UTA,KXNBAGAME-25OCT22LACUTA-UTA,Los Angeles C vs Utah Winner?,team_plus_selected_player_random_forest,UTA,LAC,21.0,0.21,0.4222186787947725,0.2122186787947725,0.2122186787947725,UTA,YES,0.4222186787947725,21.0,0.21,0.2122186787947725,high,YES,True,0.1,2025-10-23T00:30:00+00:00,2025-10-23T01:00:00+00:00,30.0,True,high,True,UTA,3.7619047619047623,-1.0,0.79,3.7619047619047623,3.7619047619047623,True,35,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,POR,MIN,KXNBAGAME-25OCT22MINPOR-POR,KXNBAGAME-25OCT22MINPOR-POR,Minnesota vs Portland Winner?,team_plus_selected_player_random_forest,POR,MIN,37.0,0.37,0.4908451389029559,0.1208451389029559,0.1208451389029559,POR,YES,0.4908451389029559,37.0,0.37,0.1208451389029559,high,YES,True,0.03,2025-10-23T01:00:00+00:00,2025-10-23T02:00:00+00:00,60.0,True,high,True,MIN,-1.0,0.5625,-0.37,-1.0,-1.0,False,36,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,POR,MIN,KXNBAGAME-25OCT22MINPOR-POR,KXNBAGAME-25OCT22MINPOR-POR,Minnesota vs Portland Winner?,team_plus_selected_player_random_forest,POR,MIN,37.0,0.37,0.4908451389029559,0.1208451389029559,0.1208451389029559,POR,YES,0.4908451389029559,37.0,0.37,0.1208451389029559,high,YES,True,0.05,2025-10-23T01:00:00+00:00,2025-10-23T02:00:00+00:00,60.0,True,high,True,MIN,-1.0,0.5625,-0.37,-1.0,-1.0,False,37,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,POR,MIN,KXNBAGAME-25OCT22MINPOR-POR,KXNBAGAME-25OCT22MINPOR-POR,Minnesota vs Portland Winner?,team_plus_selected_player_random_forest,POR,MIN,37.0,0.37,0.4908451389029559,0.1208451389029559,0.1208451389029559,POR,YES,0.4908451389029559,37.0,0.37,0.1208451389029559,high,YES,True,0.07,2025-10-23T01:00:00+00:00,2025-10-23T02:00:00+00:00,60.0,True,high,True,MIN,-1.0,0.5625,-0.37,-1.0,-1.0,False,38,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,POR,MIN,KXNBAGAME-25OCT22MINPOR-POR,KXNBAGAME-25OCT22MINPOR-POR,Minnesota vs Portland Winner?,team_plus_selected_player_random_forest,POR,MIN,37.0,0.37,0.4908451389029559,0.1208451389029559,0.1208451389029559,POR,YES,0.4908451389029559,37.0,0.37,0.1208451389029559,high,YES,True,0.1,2025-10-23T01:00:00+00:00,2025-10-23T02:00:00+00:00,60.0,True,high,True,MIN,-1.0,0.5625,-0.37,-1.0,-1.0,False,39,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,PHX,SAC,KXNBAGAME-25OCT22SACPHX-PHX,KXNBAGAME-25OCT22SACPHX-PHX,Sacramento vs Phoenix Winner?,team_plus_selected_player_random_forest,PHX,SAC,61.0,0.61,0.4326559013386793,-0.17734409866132067,0.16734409866132072,SAC,NO,0.5673440986613207,40.0,0.4,0.16734409866132072,medium,NO,True,0.03,2025-10-23T01:00:00+00:00,2025-10-23T02:00:00+00:00,60.0,True,high,True,PHX,0.639344262295082,-1.0,-0.4,-1.0,-1.0,False,40,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,PHX,SAC,KXNBAGAME-25OCT22SACPHX-PHX,KXNBAGAME-25OCT22SACPHX-PHX,Sacramento vs Phoenix Winner?,team_plus_selected_player_random_forest,PHX,SAC,61.0,0.61,0.4326559013386793,-0.17734409866132067,0.16734409866132072,SAC,NO,0.5673440986613207,40.0,0.4,0.16734409866132072,medium,NO,True,0.05,2025-10-23T01:00:00+00:00,2025-10-23T02:00:00+00:00,60.0,True,high,True,PHX,0.639344262295082,-1.0,-0.4,-1.0,-1.0,False,41,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,PHX,SAC,KXNBAGAME-25OCT22SACPHX-PHX,KXNBAGAME-25OCT22SACPHX-PHX,Sacramento vs Phoenix Winner?,team_plus_selected_player_random_forest,PHX,SAC,61.0,0.61,0.4326559013386793,-0.17734409866132067,0.16734409866132072,SAC,NO,0.5673440986613207,40.0,0.4,0.16734409866132072,medium,NO,True,0.07,2025-10-23T01:00:00+00:00,2025-10-23T02:00:00+00:00,60.0,True,high,True,PHX,0.639344262295082,-1.0,-0.4,-1.0,-1.0,False,42,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-22,PHX,SAC,KXNBAGAME-25OCT22SACPHX-PHX,KXNBAGAME-25OCT22SACPHX-PHX,Sacramento vs Phoenix Winner?,team_plus_selected_player_random_forest,PHX,SAC,61.0,0.61,0.4326559013386793,-0.17734409866132067,0.16734409866132072,SAC,NO,0.5673440986613207,40.0,0.4,0.16734409866132072,medium,NO,True,0.1,2025-10-23T01:00:00+00:00,2025-10-23T02:00:00+00:00,60.0,True,high,True,PHX,0.639344262295082,-1.0,-0.4,-1.0,-1.0,False,43,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-23,IND,OKC,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-IND,Oklahoma City vs Indiana Winner?,team_plus_selected_player_random_forest,IND,OKC,28.000000000000004,0.28,0.5373003022163213,0.2573003022163213,0.2573003022163213,IND,YES,0.5373003022163213,28.000000000000004,0.28,0.2573003022163213,high,YES,True,0.03,2025-10-23T22:30:00+00:00,2025-10-23T23:30:00+00:00,60.0,True,high,True,OKC,-1.0,0.36986301369863017,-0.28,-1.0,-1.0,False,44,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-23,IND,OKC,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-IND,Oklahoma City vs Indiana Winner?,team_plus_selected_player_random_forest,IND,OKC,28.000000000000004,0.28,0.5373003022163213,0.2573003022163213,0.2573003022163213,IND,YES,0.5373003022163213,28.000000000000004,0.28,0.2573003022163213,high,YES,True,0.05,2025-10-23T22:30:00+00:00,2025-10-23T23:30:00+00:00,60.0,True,high,True,OKC,-1.0,0.36986301369863017,-0.28,-1.0,-1.0,False,45,discovery
2026-05-18T00:26:49.970591+00:00,2025-10-23,IND,OKC,KXNBAGAME-25OCT23OKCIND-IND,KXNBAGAME-25OCT23OKCIND-IND,Oklahoma City vs Indiana Winner?,team_plus_selected_player_random_forest,IND,OKC,28.000000000000004,0.28,0.5373003022163213,0.2573003022163213,0.2573003022163213,IND,YES,0.5373003022163213,28.000000000000004,0.28,0.2573003022163213,high,YES,True,0.07,2025-10-23T22:30:00+00:00,2025-10-23T23:30:00+00:00,60.0,True,high,True,OKC,-1.0,0.36986301369863017,-0.28,-1.0,-1.0,False,46,discovery
